2025-09-10 18:58:47,464 - === ALL LAYERS MoE Analysis Started ===
2025-09-10 18:58:47,464 - Loading model and tokenizer...
2025-09-10 18:59:20,631 - 
Prompt 1: Explain how neural networks work in machine learning.
2025-09-10 18:59:20,656 - Input tokens: 18
2025-09-10 18:59:20,656 - 
=== MoE Routing Analysis for English - Prompt 1 ===
2025-09-10 18:59:22,280 - Analyzing ALL 48 MoE layers
2025-09-10 18:59:22,320 - Layer  0: Entropy=4.1875, Variance=0.000425, Gini=0.8741, MaxUsage=0.111, ActiveExperts=17
2025-09-10 18:59:22,329 - Layer 13: Entropy=4.0312, Variance=0.001008, Gini=0.9392, MaxUsage=0.278, ActiveExperts=11
2025-09-10 18:59:22,329 - Layer 14: Entropy=4.1875, Variance=0.000619, Gini=0.9158, MaxUsage=0.111, ActiveExperts=13
2025-09-10 18:59:22,330 - Layer 15: Entropy=4.1250, Variance=0.000619, Gini=0.9158, MaxUsage=0.111, ActiveExperts=13
2025-09-10 18:59:22,330 - Layer 16: Entropy=4.0938, Variance=0.001056, Gini=0.9462, MaxUsage=0.222, ActiveExperts=10
2025-09-10 18:59:22,331 - Layer 17: Entropy=4.1250, Variance=0.000813, Gini=0.9349, MaxUsage=0.167, ActiveExperts=11
2025-09-10 18:59:22,332 - Layer 18: Entropy=4.2812, Variance=0.001737, Gini=0.9635, MaxUsage=0.389, ActiveExperts=8
2025-09-10 18:59:22,332 - Layer 19: Entropy=4.0625, Variance=0.001834, Gini=0.9679, MaxUsage=0.389, ActiveExperts=7
2025-09-10 18:59:22,333 - Layer 20: Entropy=4.0312, Variance=0.000959, Gini=0.9436, MaxUsage=0.222, ActiveExperts=10
2025-09-10 18:59:22,333 - Layer 21: Entropy=3.9375, Variance=0.001640, Gini=0.9653, MaxUsage=0.278, ActiveExperts=7
2025-09-10 18:59:22,334 - Layer 22: Entropy=3.9062, Variance=0.001202, Gini=0.9418, MaxUsage=0.333, ActiveExperts=11
2025-09-10 18:59:22,335 - Layer 23: Entropy=3.7812, Variance=0.001008, Gini=0.9453, MaxUsage=0.222, ActiveExperts=10
2025-09-10 18:59:22,335 - Layer 24: Entropy=3.9219, Variance=0.001105, Gini=0.9470, MaxUsage=0.278, ActiveExperts=10
2025-09-10 18:59:22,336 - Layer 25: Entropy=3.8125, Variance=0.000862, Gini=0.9358, MaxUsage=0.222, ActiveExperts=11
2025-09-10 18:59:22,336 - Layer 26: Entropy=4.0625, Variance=0.000716, Gini=0.9262, MaxUsage=0.111, ActiveExperts=11
2025-09-10 18:59:22,337 - Layer 27: Entropy=3.9688, Variance=0.001008, Gini=0.9453, MaxUsage=0.222, ActiveExperts=10
2025-09-10 18:59:22,338 - Layer 28: Entropy=4.0625, Variance=0.001251, Gini=0.9566, MaxUsage=0.278, ActiveExperts=8
2025-09-10 18:59:22,338 - Layer 29: Entropy=4.0625, Variance=0.001008, Gini=0.9453, MaxUsage=0.222, ActiveExperts=10
2025-09-10 18:59:22,339 - Layer 30: Entropy=4.2188, Variance=0.001056, Gini=0.9497, MaxUsage=0.222, ActiveExperts=9
2025-09-10 18:59:22,339 - Layer 31: Entropy=3.9531, Variance=0.001494, Gini=0.9644, MaxUsage=0.278, ActiveExperts=6
2025-09-10 18:59:22,340 - Layer 32: Entropy=4.0000, Variance=0.001980, Gini=0.9714, MaxUsage=0.389, ActiveExperts=6
2025-09-10 18:59:22,341 - Layer 33: Entropy=3.8125, Variance=0.001348, Gini=0.9592, MaxUsage=0.278, ActiveExperts=8
2025-09-10 18:59:22,341 - Layer 34: Entropy=3.8906, Variance=0.001154, Gini=0.9514, MaxUsage=0.278, ActiveExperts=9
2025-09-10 18:59:22,342 - Layer 35: Entropy=3.8438, Variance=0.001397, Gini=0.9618, MaxUsage=0.278, ActiveExperts=7
2025-09-10 18:59:22,342 - Layer 36: Entropy=3.7656, Variance=0.000619, Gini=0.9158, MaxUsage=0.111, ActiveExperts=13
2025-09-10 18:59:22,343 - Layer 37: Entropy=3.6094, Variance=0.002660, Gini=0.9714, MaxUsage=0.556, ActiveExperts=7
2025-09-10 18:59:22,344 - Layer 38: Entropy=3.8750, Variance=0.000668, Gini=0.9193, MaxUsage=0.167, ActiveExperts=13
2025-09-10 18:59:22,344 - Layer 39: Entropy=3.7656, Variance=0.000765, Gini=0.9219, MaxUsage=0.222, ActiveExperts=13
2025-09-10 18:59:22,345 - Layer 40: Entropy=3.8281, Variance=0.000813, Gini=0.9297, MaxUsage=0.222, ActiveExperts=12
2025-09-10 18:59:22,345 - Layer 41: Entropy=3.9219, Variance=0.000619, Gini=0.9106, MaxUsage=0.167, ActiveExperts=14
2025-09-10 18:59:22,346 - Layer 42: Entropy=3.8594, Variance=0.000813, Gini=0.9297, MaxUsage=0.222, ActiveExperts=12
2025-09-10 18:59:22,347 - Layer 43: Entropy=4.0000, Variance=0.000813, Gini=0.9297, MaxUsage=0.222, ActiveExperts=12
2025-09-10 18:59:22,347 - Layer 44: Entropy=4.0312, Variance=0.000619, Gini=0.9106, MaxUsage=0.167, ActiveExperts=14
2025-09-10 18:59:22,348 - Layer 45: Entropy=4.0312, Variance=0.000862, Gini=0.9314, MaxUsage=0.222, ActiveExperts=12
2025-09-10 18:59:22,348 - Layer 46: Entropy=4.0938, Variance=0.000570, Gini=0.9080, MaxUsage=0.111, ActiveExperts=14
2025-09-10 18:59:22,349 - Layer 47: Entropy=3.7500, Variance=0.000862, Gini=0.9314, MaxUsage=0.222, ActiveExperts=12
2025-09-10 18:59:22,349 - 
Prompt 2: Write a short story about a robot learning to paint.
2025-09-10 18:59:22,350 - Input tokens: 19
2025-09-10 18:59:22,350 - 
=== MoE Routing Analysis for English - Prompt 2 ===
2025-09-10 18:59:23,333 - Analyzing ALL 48 MoE layers
2025-09-10 18:59:23,336 - Layer  0: Entropy=4.1562, Variance=0.000484, Gini=0.8910, MaxUsage=0.105, ActiveExperts=16
2025-09-10 18:59:23,337 - Layer  1: Entropy=4.1250, Variance=0.000571, Gini=0.9034, MaxUsage=0.158, ActiveExperts=15
2025-09-10 18:59:23,337 - Layer  2: Entropy=3.9375, Variance=0.000658, Gini=0.9198, MaxUsage=0.158, ActiveExperts=13
2025-09-10 18:59:23,338 - Layer  3: Entropy=4.1250, Variance=0.000920, Gini=0.9330, MaxUsage=0.263, ActiveExperts=12
2025-09-10 18:59:23,339 - Layer  4: Entropy=4.2188, Variance=0.000484, Gini=0.8910, MaxUsage=0.105, ActiveExperts=16
2025-09-10 18:59:23,339 - Layer  5: Entropy=4.1250, Variance=0.000789, Gini=0.9297, MaxUsage=0.211, ActiveExperts=12
2025-09-10 18:59:23,340 - Layer  6: Entropy=4.1875, Variance=0.001662, Gini=0.9675, MaxUsage=0.316, ActiveExperts=6
2025-09-10 18:59:23,340 - Layer  7: Entropy=4.2188, Variance=0.001313, Gini=0.9552, MaxUsage=0.263, ActiveExperts=9
2025-09-10 18:59:23,341 - Layer  8: Entropy=4.0938, Variance=0.000964, Gini=0.9346, MaxUsage=0.263, ActiveExperts=12
2025-09-10 18:59:23,342 - Layer  9: Entropy=4.0625, Variance=0.001225, Gini=0.9544, MaxUsage=0.263, ActiveExperts=9
2025-09-10 18:59:23,342 - Layer 10: Entropy=4.0625, Variance=0.001574, Gini=0.9618, MaxUsage=0.368, ActiveExperts=8
2025-09-10 18:59:23,343 - Layer 11: Entropy=4.0625, Variance=0.000702, Gini=0.9149, MaxUsage=0.211, ActiveExperts=14
2025-09-10 18:59:23,343 - Layer 12: Entropy=4.1875, Variance=0.000789, Gini=0.9338, MaxUsage=0.158, ActiveExperts=11
2025-09-10 18:59:23,344 - Layer 13: Entropy=4.0000, Variance=0.000571, Gini=0.9091, MaxUsage=0.105, ActiveExperts=14
2025-09-10 18:59:23,345 - Layer 14: Entropy=4.0938, Variance=0.000615, Gini=0.9124, MaxUsage=0.158, ActiveExperts=14
2025-09-10 18:59:23,345 - Layer 15: Entropy=4.0312, Variance=0.002360, Gini=0.9618, MaxUsage=0.526, ActiveExperts=9
2025-09-10 18:59:23,346 - Layer 16: Entropy=4.0312, Variance=0.000920, Gini=0.9330, MaxUsage=0.263, ActiveExperts=12
2025-09-10 18:59:23,346 - Layer 17: Entropy=4.1250, Variance=0.000615, Gini=0.9157, MaxUsage=0.105, ActiveExperts=13
2025-09-10 18:59:23,347 - Layer 18: Entropy=4.1562, Variance=0.001792, Gini=0.9675, MaxUsage=0.368, ActiveExperts=7
2025-09-10 18:59:23,348 - Layer 19: Entropy=4.0000, Variance=0.001574, Gini=0.9650, MaxUsage=0.316, ActiveExperts=7
2025-09-10 18:59:23,348 - Layer 20: Entropy=4.0000, Variance=0.000527, Gini=0.9009, MaxUsage=0.105, ActiveExperts=15
2025-09-10 18:59:23,349 - Layer 21: Entropy=3.9062, Variance=0.001400, Gini=0.9618, MaxUsage=0.263, ActiveExperts=7
2025-09-10 18:59:23,349 - Layer 22: Entropy=3.8750, Variance=0.000789, Gini=0.9248, MaxUsage=0.211, ActiveExperts=13
2025-09-10 18:59:23,350 - Layer 23: Entropy=3.8438, Variance=0.000702, Gini=0.9223, MaxUsage=0.158, ActiveExperts=13
2025-09-10 18:59:23,351 - Layer 24: Entropy=3.9219, Variance=0.000876, Gini=0.9379, MaxUsage=0.211, ActiveExperts=11
2025-09-10 18:59:23,351 - Layer 25: Entropy=3.8281, Variance=0.001007, Gini=0.9453, MaxUsage=0.211, ActiveExperts=10
2025-09-10 18:59:23,352 - Layer 26: Entropy=3.9688, Variance=0.000571, Gini=0.9091, MaxUsage=0.105, ActiveExperts=14
2025-09-10 18:59:23,352 - Layer 27: Entropy=3.8594, Variance=0.001138, Gini=0.9420, MaxUsage=0.316, ActiveExperts=11
2025-09-10 18:59:23,353 - Layer 28: Entropy=3.9531, Variance=0.001225, Gini=0.9552, MaxUsage=0.263, ActiveExperts=8
2025-09-10 18:59:23,354 - Layer 29: Entropy=4.0000, Variance=0.000833, Gini=0.9346, MaxUsage=0.211, ActiveExperts=11
2025-09-10 18:59:23,354 - Layer 30: Entropy=4.0625, Variance=0.001749, Gini=0.9667, MaxUsage=0.316, ActiveExperts=7
2025-09-10 18:59:23,355 - Layer 31: Entropy=3.8125, Variance=0.001095, Gini=0.9494, MaxUsage=0.263, ActiveExperts=9
2025-09-10 18:59:23,355 - Layer 32: Entropy=3.9375, Variance=0.001400, Gini=0.9502, MaxUsage=0.368, ActiveExperts=10
2025-09-10 18:59:23,356 - Layer 33: Entropy=3.8281, Variance=0.000920, Gini=0.9420, MaxUsage=0.211, ActiveExperts=10
2025-09-10 18:59:23,357 - Layer 34: Entropy=3.8438, Variance=0.001225, Gini=0.9494, MaxUsage=0.316, ActiveExperts=10
2025-09-10 18:59:23,357 - Layer 35: Entropy=3.8594, Variance=0.001051, Gini=0.9461, MaxUsage=0.263, ActiveExperts=10
2025-09-10 18:59:23,358 - Layer 36: Entropy=3.8281, Variance=0.000615, Gini=0.9124, MaxUsage=0.158, ActiveExperts=14
2025-09-10 18:59:23,359 - Layer 37: Entropy=3.6406, Variance=0.002011, Gini=0.9601, MaxUsage=0.474, ActiveExperts=9
2025-09-10 18:59:23,359 - Layer 38: Entropy=3.8125, Variance=0.000658, Gini=0.9198, MaxUsage=0.158, ActiveExperts=13
2025-09-10 18:59:23,360 - Layer 39: Entropy=3.7656, Variance=0.000571, Gini=0.9034, MaxUsage=0.158, ActiveExperts=15
2025-09-10 18:59:23,360 - Layer 40: Entropy=3.8594, Variance=0.000746, Gini=0.9289, MaxUsage=0.158, ActiveExperts=12
2025-09-10 18:59:23,361 - Layer 41: Entropy=3.8750, Variance=0.000527, Gini=0.9009, MaxUsage=0.105, ActiveExperts=15
2025-09-10 18:59:23,362 - Layer 42: Entropy=3.7344, Variance=0.000527, Gini=0.9009, MaxUsage=0.105, ActiveExperts=15
2025-09-10 18:59:23,362 - Layer 43: Entropy=3.8906, Variance=0.000615, Gini=0.9124, MaxUsage=0.158, ActiveExperts=14
2025-09-10 18:59:23,363 - Layer 44: Entropy=3.9219, Variance=0.000746, Gini=0.9289, MaxUsage=0.158, ActiveExperts=12
2025-09-10 18:59:23,363 - Layer 45: Entropy=3.9844, Variance=0.000615, Gini=0.9157, MaxUsage=0.105, ActiveExperts=13
2025-09-10 18:59:23,364 - Layer 46: Entropy=3.9531, Variance=0.000702, Gini=0.9223, MaxUsage=0.158, ActiveExperts=13
2025-09-10 18:59:23,365 - Layer 47: Entropy=3.7031, Variance=0.000484, Gini=0.8910, MaxUsage=0.105, ActiveExperts=16
2025-09-10 18:59:23,365 - 
Prompt 3: How was your day today?
2025-09-10 18:59:23,365 - Input tokens: 14
2025-09-10 18:59:23,365 - 
=== MoE Routing Analysis for English - Prompt 3 ===
2025-09-10 18:59:24,222 - Analyzing ALL 48 MoE layers
2025-09-10 18:59:24,225 - Layer  0: Entropy=4.1875, Variance=0.000662, Gini=0.9174, MaxUsage=0.143, ActiveExperts=12
2025-09-10 18:59:24,225 - Layer  1: Entropy=4.0312, Variance=0.000983, Gini=0.9308, MaxUsage=0.286, ActiveExperts=11
2025-09-10 18:59:24,226 - Layer  2: Entropy=3.8750, Variance=0.000822, Gini=0.9297, MaxUsage=0.214, ActiveExperts=11
2025-09-10 18:59:24,226 - Layer  3: Entropy=4.0312, Variance=0.000983, Gini=0.9453, MaxUsage=0.214, ActiveExperts=9
2025-09-10 18:59:24,227 - Layer  4: Entropy=4.2188, Variance=0.000662, Gini=0.9174, MaxUsage=0.143, ActiveExperts=12
2025-09-10 18:59:24,228 - Layer  5: Entropy=4.0312, Variance=0.002028, Gini=0.9710, MaxUsage=0.429, ActiveExperts=6
2025-09-10 18:59:24,228 - Layer  6: Entropy=4.2188, Variance=0.002028, Gini=0.9710, MaxUsage=0.429, ActiveExperts=6
2025-09-10 18:59:24,229 - Layer  7: Entropy=4.2188, Variance=0.001545, Gini=0.9621, MaxUsage=0.357, ActiveExperts=7
2025-09-10 18:59:24,229 - Layer  8: Entropy=4.1875, Variance=0.000822, Gini=0.9353, MaxUsage=0.143, ActiveExperts=10
2025-09-10 18:59:24,230 - Layer  9: Entropy=4.0938, Variance=0.002188, Gini=0.9743, MaxUsage=0.429, ActiveExperts=5
2025-09-10 18:59:24,231 - Layer 10: Entropy=4.0938, Variance=0.001224, Gini=0.9542, MaxUsage=0.286, ActiveExperts=8
2025-09-10 18:59:24,231 - Layer 11: Entropy=4.1562, Variance=0.000662, Gini=0.9174, MaxUsage=0.143, ActiveExperts=12
2025-09-10 18:59:24,232 - Layer 12: Entropy=4.1875, Variance=0.000742, Gini=0.9275, MaxUsage=0.143, ActiveExperts=11
2025-09-10 18:59:24,232 - Layer 13: Entropy=3.9688, Variance=0.001224, Gini=0.9542, MaxUsage=0.286, ActiveExperts=8
2025-09-10 18:59:24,233 - Layer 14: Entropy=4.0625, Variance=0.001224, Gini=0.9542, MaxUsage=0.286, ActiveExperts=8
2025-09-10 18:59:24,234 - Layer 15: Entropy=3.9844, Variance=0.002269, Gini=0.9676, MaxUsage=0.500, ActiveExperts=7
2025-09-10 18:59:24,234 - Layer 16: Entropy=4.0000, Variance=0.001706, Gini=0.9676, MaxUsage=0.357, ActiveExperts=6
2025-09-10 18:59:24,235 - Layer 17: Entropy=4.1250, Variance=0.001786, Gini=0.9598, MaxUsage=0.429, ActiveExperts=8
2025-09-10 18:59:24,236 - Layer 18: Entropy=4.1875, Variance=0.001465, Gini=0.9576, MaxUsage=0.357, ActiveExperts=8
2025-09-10 18:59:24,236 - Layer 19: Entropy=4.0312, Variance=0.001706, Gini=0.9676, MaxUsage=0.357, ActiveExperts=6
2025-09-10 18:59:24,237 - Layer 20: Entropy=4.0625, Variance=0.001063, Gini=0.9408, MaxUsage=0.286, ActiveExperts=10
2025-09-10 18:59:24,237 - Layer 21: Entropy=3.8906, Variance=0.001867, Gini=0.9699, MaxUsage=0.357, ActiveExperts=6
2025-09-10 18:59:24,238 - Layer 22: Entropy=3.8125, Variance=0.001224, Gini=0.9542, MaxUsage=0.286, ActiveExperts=8
2025-09-10 18:59:24,239 - Layer 23: Entropy=3.8281, Variance=0.001706, Gini=0.9676, MaxUsage=0.286, ActiveExperts=6
2025-09-10 18:59:24,239 - Layer 24: Entropy=3.9375, Variance=0.001465, Gini=0.9576, MaxUsage=0.357, ActiveExperts=8
2025-09-10 18:59:24,240 - Layer 25: Entropy=3.8125, Variance=0.000903, Gini=0.9386, MaxUsage=0.214, ActiveExperts=10
2025-09-10 18:59:24,240 - Layer 26: Entropy=4.0312, Variance=0.001224, Gini=0.9542, MaxUsage=0.286, ActiveExperts=8
2025-09-10 18:59:24,241 - Layer 27: Entropy=3.8594, Variance=0.002349, Gini=0.9721, MaxUsage=0.500, ActiveExperts=6
2025-09-10 18:59:24,242 - Layer 28: Entropy=4.0000, Variance=0.001144, Gini=0.9487, MaxUsage=0.286, ActiveExperts=9
2025-09-10 18:59:24,242 - Layer 29: Entropy=4.0625, Variance=0.004197, Gini=0.9844, MaxUsage=0.714, ActiveExperts=4
2025-09-10 18:59:24,243 - Layer 30: Entropy=4.0625, Variance=0.001063, Gini=0.9498, MaxUsage=0.214, ActiveExperts=8
2025-09-10 18:59:24,243 - Layer 31: Entropy=3.8750, Variance=0.001626, Gini=0.9665, MaxUsage=0.286, ActiveExperts=5
2025-09-10 18:59:24,244 - Layer 32: Entropy=3.9688, Variance=0.001545, Gini=0.9621, MaxUsage=0.357, ActiveExperts=7
2025-09-10 18:59:24,245 - Layer 33: Entropy=3.7500, Variance=0.001385, Gini=0.9609, MaxUsage=0.286, ActiveExperts=7
2025-09-10 18:59:24,245 - Layer 34: Entropy=3.8281, Variance=0.001224, Gini=0.9565, MaxUsage=0.214, ActiveExperts=7
2025-09-10 18:59:24,246 - Layer 35: Entropy=3.8906, Variance=0.001947, Gini=0.9721, MaxUsage=0.357, ActiveExperts=5
2025-09-10 18:59:24,246 - Layer 36: Entropy=3.7188, Variance=0.000983, Gini=0.9453, MaxUsage=0.214, ActiveExperts=9
2025-09-10 18:59:24,247 - Layer 37: Entropy=3.5781, Variance=0.002911, Gini=0.9777, MaxUsage=0.571, ActiveExperts=5
2025-09-10 18:59:24,248 - Layer 38: Entropy=3.8281, Variance=0.000742, Gini=0.9275, MaxUsage=0.143, ActiveExperts=11
2025-09-10 18:59:24,248 - Layer 39: Entropy=3.7500, Variance=0.001144, Gini=0.9487, MaxUsage=0.286, ActiveExperts=9
2025-09-10 18:59:24,249 - Layer 40: Entropy=3.7969, Variance=0.001867, Gini=0.9699, MaxUsage=0.357, ActiveExperts=6
2025-09-10 18:59:24,249 - Layer 41: Entropy=3.9688, Variance=0.001224, Gini=0.9498, MaxUsage=0.286, ActiveExperts=9
2025-09-10 18:59:24,250 - Layer 42: Entropy=3.7812, Variance=0.000903, Gini=0.9386, MaxUsage=0.214, ActiveExperts=10
2025-09-10 18:59:24,251 - Layer 43: Entropy=3.9219, Variance=0.001063, Gini=0.9498, MaxUsage=0.214, ActiveExperts=8
2025-09-10 18:59:24,251 - Layer 44: Entropy=3.9219, Variance=0.001144, Gini=0.9487, MaxUsage=0.286, ActiveExperts=9
2025-09-10 18:59:24,252 - Layer 45: Entropy=3.9844, Variance=0.001224, Gini=0.9565, MaxUsage=0.214, ActiveExperts=7
2025-09-10 18:59:24,252 - Layer 46: Entropy=3.9844, Variance=0.000742, Gini=0.9275, MaxUsage=0.143, ActiveExperts=11
2025-09-10 18:59:24,253 - Layer 47: Entropy=3.8750, Variance=0.001063, Gini=0.9408, MaxUsage=0.286, ActiveExperts=10
2025-09-10 18:59:24,253 - 
Prompt 1: הסבר איך רשתות נוירליות עובדות בלמידת מכונה.
2025-09-10 18:59:24,254 - Input tokens: 27
2025-09-10 18:59:24,254 - 
=== MoE Routing Analysis for Hebrew - Prompt 1 ===
2025-09-10 18:59:25,258 - Analyzing ALL 48 MoE layers
2025-09-10 18:59:25,261 - Layer  0: Entropy=4.1875, Variance=0.000489, Gini=0.8869, MaxUsage=0.148, ActiveExperts=19
2025-09-10 18:59:25,261 - Layer  1: Entropy=4.2812, Variance=0.000381, Gini=0.8649, MaxUsage=0.111, ActiveExperts=21
2025-09-10 18:59:25,262 - Layer  2: Entropy=4.1250, Variance=0.000705, Gini=0.9083, MaxUsage=0.185, ActiveExperts=17
2025-09-10 18:59:25,263 - Layer  3: Entropy=4.2188, Variance=0.000792, Gini=0.9141, MaxUsage=0.259, ActiveExperts=16
2025-09-10 18:59:25,263 - Layer  4: Entropy=4.2812, Variance=0.000576, Gini=0.9042, MaxUsage=0.148, ActiveExperts=17
2025-09-10 18:59:25,264 - Layer  5: Entropy=4.1875, Variance=0.001008, Gini=0.9418, MaxUsage=0.259, ActiveExperts=12
2025-09-10 18:59:25,264 - Layer  6: Entropy=4.3750, Variance=0.001073, Gini=0.9511, MaxUsage=0.222, ActiveExperts=9
2025-09-10 18:59:25,265 - Layer  7: Entropy=4.3750, Variance=0.000770, Gini=0.9308, MaxUsage=0.185, ActiveExperts=12
2025-09-10 18:59:25,266 - Layer  8: Entropy=4.2500, Variance=0.001829, Gini=0.9586, MaxUsage=0.444, ActiveExperts=10
2025-09-10 18:59:25,266 - Layer  9: Entropy=4.1562, Variance=0.001051, Gini=0.9465, MaxUsage=0.259, ActiveExperts=11
2025-09-10 18:59:25,267 - Layer 10: Entropy=4.2188, Variance=0.000662, Gini=0.9216, MaxUsage=0.148, ActiveExperts=14
2025-09-10 18:59:25,268 - Layer 11: Entropy=4.1250, Variance=0.001829, Gini=0.9557, MaxUsage=0.444, ActiveExperts=11
2025-09-10 18:59:25,268 - Layer 12: Entropy=4.2188, Variance=0.003989, Gini=0.9800, MaxUsage=0.704, ActiveExperts=6
2025-09-10 18:59:25,269 - Layer 13: Entropy=4.0000, Variance=0.000921, Gini=0.9389, MaxUsage=0.222, ActiveExperts=12
2025-09-10 18:59:25,269 - Layer 14: Entropy=4.1562, Variance=0.001310, Gini=0.9499, MaxUsage=0.333, ActiveExperts=11
2025-09-10 18:59:25,270 - Layer 15: Entropy=4.1875, Variance=0.000662, Gini=0.9129, MaxUsage=0.185, ActiveExperts=16
2025-09-10 18:59:25,271 - Layer 16: Entropy=4.0938, Variance=0.000965, Gini=0.9395, MaxUsage=0.259, ActiveExperts=12
2025-09-10 18:59:25,271 - Layer 17: Entropy=4.1875, Variance=0.001159, Gini=0.9482, MaxUsage=0.296, ActiveExperts=11
2025-09-10 18:59:25,272 - Layer 18: Entropy=4.3438, Variance=0.000792, Gini=0.9320, MaxUsage=0.185, ActiveExperts=13
2025-09-10 18:59:25,272 - Layer 19: Entropy=4.1875, Variance=0.000986, Gini=0.9424, MaxUsage=0.222, ActiveExperts=12
2025-09-10 18:59:25,273 - Layer 20: Entropy=4.0938, Variance=0.001375, Gini=0.9546, MaxUsage=0.296, ActiveExperts=10
2025-09-10 18:59:25,274 - Layer 21: Entropy=4.1562, Variance=0.001310, Gini=0.9586, MaxUsage=0.222, ActiveExperts=8
2025-09-10 18:59:25,274 - Layer 22: Entropy=4.0625, Variance=0.000727, Gini=0.9251, MaxUsage=0.185, ActiveExperts=14
2025-09-10 18:59:25,275 - Layer 23: Entropy=3.9531, Variance=0.001008, Gini=0.9442, MaxUsage=0.259, ActiveExperts=11
2025-09-10 18:59:25,275 - Layer 24: Entropy=4.0312, Variance=0.002952, Gini=0.9737, MaxUsage=0.593, ActiveExperts=7
2025-09-10 18:59:25,276 - Layer 25: Entropy=3.8594, Variance=0.000749, Gini=0.9314, MaxUsage=0.148, ActiveExperts=12
2025-09-10 18:59:25,277 - Layer 26: Entropy=4.0312, Variance=0.000943, Gini=0.9413, MaxUsage=0.222, ActiveExperts=11
2025-09-10 18:59:25,277 - Layer 27: Entropy=4.0000, Variance=0.000641, Gini=0.9170, MaxUsage=0.148, ActiveExperts=15
2025-09-10 18:59:25,278 - Layer 28: Entropy=4.0312, Variance=0.001807, Gini=0.9633, MaxUsage=0.407, ActiveExperts=9
2025-09-10 18:59:25,279 - Layer 29: Entropy=4.1250, Variance=0.001613, Gini=0.9604, MaxUsage=0.370, ActiveExperts=9
2025-09-10 18:59:25,279 - Layer 30: Entropy=4.2812, Variance=0.000857, Gini=0.9389, MaxUsage=0.185, ActiveExperts=11
2025-09-10 18:59:25,280 - Layer 31: Entropy=4.1875, Variance=0.001375, Gini=0.9575, MaxUsage=0.333, ActiveExperts=9
2025-09-10 18:59:25,280 - Layer 32: Entropy=4.0312, Variance=0.001829, Gini=0.9690, MaxUsage=0.370, ActiveExperts=7
2025-09-10 18:59:25,281 - Layer 33: Entropy=4.0312, Variance=0.001505, Gini=0.9586, MaxUsage=0.370, ActiveExperts=9
2025-09-10 18:59:25,282 - Layer 34: Entropy=3.9531, Variance=0.001397, Gini=0.9609, MaxUsage=0.296, ActiveExperts=8
2025-09-10 18:59:25,282 - Layer 35: Entropy=3.8438, Variance=0.001267, Gini=0.9511, MaxUsage=0.296, ActiveExperts=11
2025-09-10 18:59:25,283 - Layer 36: Entropy=3.9062, Variance=0.003967, Gini=0.9783, MaxUsage=0.704, ActiveExperts=7
2025-09-10 18:59:25,283 - Layer 37: Entropy=3.6406, Variance=0.001137, Gini=0.9517, MaxUsage=0.259, ActiveExperts=10
2025-09-10 18:59:25,284 - Layer 38: Entropy=3.8125, Variance=0.003600, Gini=0.9766, MaxUsage=0.667, ActiveExperts=7
2025-09-10 18:59:25,285 - Layer 39: Entropy=3.9062, Variance=0.001202, Gini=0.9499, MaxUsage=0.296, ActiveExperts=11
